id_appuntamento,id_cliente,id_servizio,data,ora,stato,prezzo_pagato,metodo_pagamento
1753,84,1,2025-12-10,11:30:00,Completato,18.0,Carta
1754,198,3,2025-12-10,12:15:00,Completato,12.0,Contanti
1755,177,2,2025-12-10,16:45:00,Completato,26.0,Carta
1756,204,3,2025-12-10,17:30:00,Completato,12.0,Contanti
1757,194,3,2025-12-10,17:45:00,No-show,0.0,
1758,72,3,2025-12-10,18:00:00,Completato,12.0,Carta
1759,224,1,2025-12-10,19:15:00,Completato,18.0,Carta
1760,3,5,2025-12-11,10:30:00,Cancellato,0.0,
1761,34,8,2025-12-11,11:15:00,Completato,22.0,Carta
1762,91,1,2025-12-11,15:30:00,Completato,18.0,Contanti
1763,143,3,2025-12-11,18:45:00,Completato,12.0,Contanti
1764,99,1,2025-12-12,10:00:00,Completato,16.2,Carta
1765,69,1,2025-12-12,11:45:00,Completato,18.0,Carta
1766,140,5,2025-12-12,12:15:00,Cancellato,0.0,
1767,138,4,2025-12-12,12:30:00,Completato,15.0,Carta
1768,50,3,2025-12-12,16:45:00,Completato,12.0,Contanti
1769,20,5,2025-12-12,18:30:00,Completato,12.0,Carta
1770,137,6,2025-12-12,18:30:00,Completato,10.0,Contanti
1771,36,2,2025-12-13,09:15:00,Completato,26.0,Satispay
1772,119,3,2025-12-13,11:00:00,Cancellato,0.0,
1773,126,1,2025-12-13,11:00:00,Completato,18.0,Contanti
1774,214,2,2025-12-13,12:00:00,Cancellato,0.0,
1775,154,4,2025-12-13,16:15:00,Completato,15.0,Satispay
1776,101,2,2025-12-13,18:00:00,Completato,26.0,Satispay
1777,115,1,2025-12-13,18:30:00,Completato,18.0,Carta
1778,82,1,2025-12-13,18:45:00,Completato,18.0,Contanti
1779,219,1,2025-12-16,09:15:00,Completato,18.0,Carta
1780,213,2,2025-12-16,16:00:00,Completato,26.0,Satispay
1781,22,2,2025-12-16,16:15:00,Completato,26.0,Contanti
1782,153,3,2025-12-16,16:45:00,Completato,12.0,Satispay
1783,182,2,2025-12-16,17:15:00,Completato,26.0,Contanti
1784,15,2,2025-12-16,17:45:00,Completato,26.0,Carta
1785,42,6,2025-12-16,18:45:00,Completato,10.0,Carta
1786,123,1,2025-12-16,19:30:00,Completato,18.0,Carta
1787,86,2,2025-12-17,11:00:00,Completato,26.0,Carta
1788,212,1,2025-12-17,11:45:00,Completato,18.0,Satispay
1789,221,4,2025-12-17,12:00:00,Completato,15.0,Contanti
1790,13,1,2025-12-17,12:45:00,Completato,18.0,Satispay
1791,196,2,2025-12-17,15:30:00,Completato,26.0,Contanti
1792,223,1,2025-12-17,18:00:00,Completato,18.0,Contanti
1793,187,1,2025-12-18,10:00:00,Completato,18.0,Carta
1794,229,6,2025-12-18,16:45:00,Completato,10.0,Contanti
1795,169,2,2025-12-18,17:45:00,Cancellato,0.0,
1796,97,1,2025-12-18,18:30:00,Completato,18.0,Contanti
1797,135,1,2025-12-18,19:45:00,Completato,18.0,Contanti
1798,201,8,2025-12-19,10:00:00,Completato,22.0,Contanti
1799,78,2,2025-12-19,10:15:00,Completato,26.0,Contanti
1800,188,7,2025-12-19,10:45:00,Completato,35.0,Carta
1801,144,1,2025-12-19,15:45:00,Cancellato,0.0,
1802,113,2,2025-12-19,16:15:00,Completato,26.0,Carta
1803,51,6,2025-12-19,17:15:00,Completato,10.0,Carta
1804,57,2,2025-12-19,18:00:00,Completato,26.0,Carta
1805,116,3,2025-12-19,18:30:00,Cancellato,0.0,
1806,190,4,2025-12-19,19:45:00,No-show,0.0,
1807,203,5,2025-12-20,09:30:00,Completato,12.0,Carta
1808,217,2,2025-12-20,10:15:00,Completato,26.0,Carta
1809,102,5,2025-12-20,12:15:00,Completato,12.0,Carta
1810,192,2,2025-12-20,12:45:00,No-show,0.0,
1811,215,1,2025-12-20,12:45:00,Completato,18.0,Contanti
1812,66,1,2025-12-20,16:45:00,Completato,18.0,Carta
1813,104,4,2025-12-20,17:00:00,Completato,15.0,Contanti
1814,128,4,2025-12-20,17:15:00,Completato,15.0,Carta
1815,204,3,2025-12-20,17:15:00,Completato,12.0,Carta
1816,230,2,2025-12-20,18:30:00,Completato,26.0,Carta
1817,136,4,2025-12-20,19:45:00,Completato,15.0,Carta
1818,158,1,2025-12-20,19:45:00,Completato,18.0,Contanti
1819,161,3,2025-12-23,10:15:00,Completato,12.0,Contanti
1820,205,2,2025-12-23,11:00:00,Completato,26.0,Contanti
1821,231,2,2025-12-23,12:45:00,Completato,26.0,Satispay
1822,184,1,2025-12-23,15:15:00,Completato,18.0,Satispay
1823,96,1,2025-12-23,15:30:00,Completato,18.0,Contanti
1824,218,1,2025-12-23,15:30:00,Completato,18.0,Carta
1825,117,1,2025-12-23,18:45:00,Completato,18.0,Carta
1826,165,2,2025-12-23,19:00:00,Completato,26.0,Carta
1827,6,2,2025-12-24,09:45:00,Completato,26.0,Contanti
1828,194,5,2025-12-24,09:45:00,Completato,12.0,Carta
1829,211,1,2025-12-24,15:00:00,Completato,18.0,Contanti
1830,163,1,2025-12-24,15:15:00,Completato,18.0,Satispay
1831,62,6,2025-12-25,11:15:00,Completato,10.0,Contanti
1832,40,5,2025-12-25,15:45:00,Completato,12.0,Contanti
1833,189,8,2025-12-25,15:45:00,Completato,22.0,Contanti
1834,58,5,2025-12-25,18:00:00,Completato,12.0,Contanti
1835,145,1,2025-12-25,18:30:00,Completato,18.0,Contanti
1836,45,2,2025-12-25,19:30:00,Completato,26.0,Carta
1837,160,3,2025-12-26,09:30:00,Completato,12.0,Carta
1838,18,5,2025-12-26,09:45:00,Completato,12.0,Carta
1839,227,8,2025-12-26,10:45:00,Cancellato,0.0,
1840,65,1,2025-12-26,11:30:00,Completato,18.0,Carta
1841,4,1,2025-12-26,18:00:00,Completato,18.0,Contanti
1842,191,1,2025-12-26,18:30:00,Completato,18.0,Carta
1843,84,1,2025-12-27,09:30:00,Completato,18.0,Contanti
1844,140,1,2025-12-27,10:15:00,Completato,18.0,Carta
1845,226,1,2025-12-27,11:00:00,Completato,18.0,Carta
1846,37,6,2025-12-27,11:30:00,Completato,10.0,Satispay
1847,195,1,2025-12-27,11:45:00,Completato,18.0,Carta
1848,225,2,2025-12-27,18:00:00,Completato,26.0,Contanti
1849,27,1,2025-12-27,18:15:00,Completato,18.0,Contanti
1850,200,1,2025-12-27,18:45:00,Completato,18.0,Satispay
1851,59,1,2025-12-27,19:00:00,Completato,18.0,Satispay
1852,108,1,2025-12-30,12:15:00,Cancellato,0.0,
1853,147,1,2025-12-30,15:15:00,Completato,18.0,Carta
1854,100,1,2025-12-30,15:45:00,Completato,18.0,Contanti
1855,32,5,2025-12-30,18:45:00,Completato,12.0,Contanti
1856,177,2,2026-01-01,10:45:00,Completato,26.0,Contanti
1857,202,1,2026-01-01,12:00:00,Completato,18.0,Carta
1858,26,2,2026-01-01,12:15:00,Completato,26.0,Carta
1859,181,1,2026-01-01,16:15:00,Cancellato,0.0,
1860,228,1,2026-01-01,17:00:00,Completato,18.0,Contanti
1861,11,5,2026-01-01,17:15:00,Completato,12.0,Carta
1862,103,1,2026-01-02,12:45:00,Completato,18.0,Carta
1863,168,1,2026-01-02,12:45:00,Completato,18.0,Carta
1864,243,6,2026-01-02,17:15:00,Completato,10.0,Satispay
1865,232,1,2026-01-02,17:45:00,Completato,18.0,Contanti
1866,34,8,2026-01-02,18:30:00,Completato,22.0,Contanti
1867,119,3,2026-01-03,09:15:00,Completato,12.0,Carta
1868,74,2,2026-01-03,10:45:00,Cancellato,0.0,
1869,152,1,2026-01-03,16:15:00,Completato,18.0,Contanti
1870,180,2,2026-01-03,17:00:00,No-show,0.0,
1871,76,1,2026-01-03,17:45:00,Completato,18.0,Carta
1872,7,8,2026-01-03,18:15:00,Completato,17.6,Carta
1873,107,1,2026-01-03,19:45:00,Completato,18.0,Carta
1874,196,2,2026-01-06,09:30:00,Completato,26.0,Carta
1875,173,1,2026-01-06,10:15:00,Completato,18.0,Carta
1876,121,7,2026-01-06,11:30:00,Cancellato,0.0,
1877,216,2,2026-01-06,11:45:00,Completato,26.0,Satispay
1878,229,3,2026-01-06,16:30:00,Completato,12.0,Satispay
1879,13,2,2026-01-07,10:00:00,Completato,26.0,Satispay
1880,116,1,2026-01-07,11:45:00,Completato,18.0,Contanti
1881,101,2,2026-01-07,17:15:00,Completato,26.0,Contanti
1882,57,2,2026-01-08,15:00:00,Completato,26.0,Contanti
1883,226,2,2026-01-08,15:45:00,Completato,26.0,Carta
1884,27,3,2026-01-08,18:15:00,Completato,12.0,Contanti
1885,183,5,2026-01-08,18:30:00,Completato,12.0,Contanti
1886,185,2,2026-01-08,18:30:00,Completato,26.0,Carta
1887,123,1,2026-01-08,19:15:00,Completato,18.0,Contanti
1888,223,1,2026-01-09,15:00:00,Completato,18.0,Satispay
1889,94,1,2026-01-09,16:00:00,Completato,18.0,Carta
1890,221,4,2026-01-09,16:30:00,Completato,15.0,Contanti
1891,3,5,2026-01-09,17:15:00,Completato,12.0,Contanti
1892,137,1,2026-01-09,18:00:00,Completato,18.0,Carta
1893,162,2,2026-01-09,18:15:00,Completato,26.0,Contanti
1894,82,1,2026-01-10,09:15:00,Completato,16.2,Contanti
1895,126,1,2026-01-10,10:00:00,Completato,18.0,Contanti
1896,128,1,2026-01-10,10:00:00,Completato,18.0,Contanti
1897,42,6,2026-01-10,11:15:00,Completato,10.0,Carta
1898,171,6,2026-01-10,11:30:00,Completato,10.0,Contanti
1899,79,2,2026-01-10,11:45:00,Completato,26.0,Contanti
1900,190,1,2026-01-10,15:15:00,Cancellato,0.0,
1901,208,2,2026-01-10,15:15:00,Completato,26.0,Carta
1902,142,6,2026-01-10,16:30:00,Completato,10.0,Carta
1903,204,3,2026-01-10,17:00:00,Completato,12.0,Carta
1904,213,2,2026-01-10,18:00:00,Completato,26.0,Contanti
1905,22,2,2026-01-10,18:15:00,Completato,26.0,Carta
1906,234,2,2026-01-10,18:15:00,Completato,26.0,Contanti
1907,235,3,2026-01-10,18:15:00,Completato,10.8,Carta
1908,88,2,2026-01-10,19:45:00,Completato,26.0,Satispay
1909,238,8,2026-01-13,10:00:00,Completato,22.0,Satispay
1910,66,3,2026-01-13,10:15:00,Completato,12.0,Contanti
1911,45,2,2026-01-13,11:15:00,Completato,26.0,Carta
1912,99,1,2026-01-14,11:15:00,Completato,18.0,Contanti
1913,198,3,2026-01-14,12:00:00,Completato,12.0,Carta
1914,50,3,2026-01-14,12:15:00,Completato,12.0,Contanti
1915,130,1,2026-01-14,19:45:00,Completato,18.0,Carta
1916,242,1,2026-01-15,12:45:00,Completato,18.0,Contanti
1917,149,1,2026-01-15,17:30:00,Completato,18.0,Carta
1918,161,3,2026-01-15,18:15:00,Completato,12.0,Contanti
1919,233,8,2026-01-15,19:30:00,Cancellato,0.0,
1920,220,1,2026-01-15,19:45:00,Completato,18.0,Contanti
1921,30,2,2026-01-16,10:45:00,Completato,26.0,Carta
1922,174,2,2026-01-16,11:30:00,No-show,0.0,
1923,115,1,2026-01-16,12:00:00,Completato,18.0,Contanti
1924,20,6,2026-01-16,15:45:00,Completato,10.0,Contanti
1925,26,2,2026-01-16,16:00:00,Completato,26.0,Contanti
1926,222,3,2026-01-16,16:30:00,Completato,12.0,Carta
1927,189,8,2026-01-16,16:45:00,Completato,22.0,Contanti
1928,145,1,2026-01-16,18:00:00,No-show,0.0,
1929,81,5,2026-01-16,18:45:00,Completato,10.8,Carta
1930,240,2,2026-01-17,09:30:00,Completato,26.0,Carta
1931,36,1,2026-01-17,12:00:00,Completato,18.0,Carta
1932,140,5,2026-01-17,12:00:00,Completato,12.0,Contanti
1933,218,8,2026-01-17,12:30:00,Completato,22.0,Contanti
1934,143,3,2026-01-17,15:45:00,Completato,12.0,Carta
1935,136,4,2026-01-17,17:00:00,Completato,15.0,Contanti
1936,176,1,2026-01-17,17:00:00,Completato,18.0,Carta
1937,227,8,2026-01-17,17:45:00,Completato,22.0,Carta
1938,18,5,2026-01-20,12:15:00,Completato,12.0,Contanti
1939,68,7,2026-01-20,12:15:00,Completato,35.0,Carta
1940,86,5,2026-01-20,15:45:00,Completato,12.0,Satispay
1941,215,1,2026-01-20,16:30:00,Completato,18.0,Carta
1942,182,2,2026-01-20,17:45:00,Completato,26.0,Contanti
1943,163,1,2026-01-21,09:00:00,Completato,16.2,Contanti
1944,236,2,2026-01-21,10:30:00,Completato,26.0,Satispay
1945,84,1,2026-01-21,11:45:00,Completato,18.0,Carta
1946,210,5,2026-01-21,16:30:00,Completato,12.0,Contanti
1947,135,1,2026-01-21,17:30:00,Completato,18.0,Carta
1948,201,1,2026-01-21,18:30:00,Completato,18.0,Carta
1949,7,8,2026-01-22,09:15:00,Completato,22.0,Carta
1950,209,2,2026-01-22,09:15:00,Completato,26.0,Contanti
1951,153,3,2026-01-22,10:15:00,Completato,12.0,Carta
1952,62,6,2026-01-22,11:15:00,Completato,10.0,Contanti
1953,4,1,2026-01-22,15:15:00,Completato,18.0,Satispay
1954,40,1,2026-01-22,15:45:00,Completato,18.0,Carta
1955,69,2,2026-01-22,17:45:00,Completato,26.0,Carta
1956,203,5,2026-01-22,18:00:00,Completato,12.0,Carta
1957,192,2,2026-01-22,19:45:00,Completato,26.0,Contanti
1958,243,6,2026-01-23,11:00:00,Cancellato,0.0,
1959,138,7,2026-01-23,11:45:00,Completato,31.5,Contanti
1960,211,1,2026-01-23,12:15:00,Completato,18.0,Carta
1961,72,1,2026-01-23,12:45:00,Completato,18.0,Contanti
1962,158,1,2026-01-23,15:00:00,Completato,18.0,Carta
1963,195,1,2026-01-23,15:15:00,Completato,16.2,Carta
1964,73,2,2026-01-23,17:45:00,Completato,26.0,Contanti
1965,194,1,2026-01-23,18:15:00,Completato,18.0,Carta
1966,144,1,2026-01-24,10:00:00,Completato,18.0,Satispay
1967,119,3,2026-01-24,11:30:00,Completato,12.0,Contanti
1968,239,4,2026-01-24,11:45:00,Completato,15.0,Contanti
1969,96,1,2026-01-24,12:00:00,Completato,18.0,Carta
1970,97,1,2026-01-24,12:30:00,Completato,18.0,Satispay
1971,184,1,2026-01-24,12:30:00,Cancellato,0.0,
1972,217,2,2026-01-24,17:15:00,Completato,23.4,Carta
1973,76,1,2026-01-24,17:30:00,No-show,0.0,
1974,5,1,2026-01-24,18:00:00,Completato,18.0,Carta
1975,186,1,2026-01-24,18:15:00,Completato,18.0,Contanti
1976,164,2,2026-01-24,18:30:00,Cancellato,0.0,
1977,226,1,2026-01-24,19:30:00,Completato,18.0,Carta
1978,237,2,2026-01-24,19:45:00,Completato,26.0,Carta
1979,177,2,2026-01-27,10:15:00,Completato,26.0,Contanti
1980,34,8,2026-01-27,12:00:00,Completato,22.0,Carta
1981,137,2,2026-01-27,12:30:00,Completato,26.0,Carta
1982,32,4,2026-01-28,10:15:00,Completato,15.0,Carta
1983,154,2,2026-01-28,11:00:00,Completato,20.8,Carta
1984,241,2,2026-01-28,12:30:00,Completato,26.0,Contanti
1985,108,1,2026-01-28,17:00:00,Completato,18.0,Contanti
1986,229,6,2026-01-28,17:15:00,Completato,10.0,Satispay
1987,117,1,2026-01-28,17:30:00,Completato,18.0,Satispay
1988,82,1,2026-01-29,10:00:00,Completato,18.0,Carta
1989,45,2,2026-01-29,11:15:00,Completato,23.4,Contanti
1990,37,4,2026-01-29,11:45:00,Cancellato,0.0,
1991,6,2,2026-01-29,18:15:00,Completato,26.0,Contanti
1992,200,1,2026-01-29,18:45:00,Completato,18.0,Carta
1993,180,1,2026-01-30,10:45:00,Completato,18.0,Contanti
1994,148,1,2026-01-30,11:15:00,Completato,18.0,Carta
1995,147,3,2026-01-30,15:15:00,Completato,12.0,Contanti
1996,78,3,2026-01-30,15:45:00,Completato,12.0,Contanti
1997,213,2,2026-01-30,16:00:00,Completato,26.0,Carta
1998,223,1,2026-01-30,16:30:00,Completato,18.0,Carta
1999,146,2,2026-01-30,19:15:00,Completato,26.0,Contanti
2000,231,2,2026-01-30,19:45:00,Completato,26.0,Contanti
2001,51,1,2026-01-31,11:00:00,Completato,18.0,Carta
2002,191,5,2026-01-31,11:00:00,Completato,12.0,Contanti
2003,228,3,2026-01-31,11:45:00,Completato,12.0,Contanti
2004,232,1,2026-01-31,12:00:00,Completato,18.0,Contanti
2005,248,4,2026-01-31,12:00:00,Completato,12.0,Carta
2006,204,1,2026-01-31,17:15:00,Completato,18.0,Carta
2007,219,1,2026-01-31,17:15:00,Completato,18.0,Carta
2008,22,2,2026-01-31,19:00:00,Completato,26.0,Carta
2009,221,4,2026-02-03,12:30:00,Completato,15.0,Carta
2010,104,4,2026-02-03,15:30:00,Completato,15.0,Carta
2011,158,1,2026-02-03,17:00:00,Cancellato,0.0,
2012,247,2,2026-02-03,18:15:00,Completato,26.0,Contanti
2013,234,2,2026-02-04,09:00:00,Completato,26.0,Carta
2014,26,2,2026-02-04,10:00:00,Completato,26.0,Satispay
2015,41,1,2026-02-04,11:00:00,Completato,18.0,Contanti
2016,196,2,2026-02-04,11:00:00,Completato,26.0,Satispay
2017,250,1,2026-02-04,11:15:00,Completato,18.0,Satispay
2018,169,2,2026-02-04,15:45:00,Completato,26.0,Satispay
2019,42,6,2026-02-04,19:45:00,Completato,10.0,Contanti
2020,140,1,2026-02-05,11:45:00,Completato,18.0,Contanti
2021,165,2,2026-02-05,12:30:00,Completato,26.0,Contanti
2022,126,1,2026-02-05,12:45:00,Completato,18.0,Satispay
2023,50,3,2026-02-05,15:15:00,Completato,12.0,Contanti
2024,205,1,2026-02-05,16:00:00,Completato,18.0,Carta
2025,128,4,2026-02-05,17:00:00,Completato,15.0,Carta
2026,242,6,2026-02-05,18:30:00,Completato,8.0,Contanti
2027,121,2,2026-02-05,19:00:00,Completato,26.0,Carta
2028,212,3,2026-02-05,19:00:00,Completato,12.0,Contanti
2029,190,4,2026-02-06,12:30:00,Completato,15.0,Contanti
2030,252,1,2026-02-06,15:15:00,Completato,18.0,Carta
2031,210,1,2026-02-06,17:00:00,Completato,18.0,Carta
2032,69,1,2026-02-06,18:00:00,Cancellato,0.0,
2033,253,1,2026-02-07,09:45:00,Completato,18.0,Carta
2034,152,1,2026-02-07,10:15:00,Completato,18.0,Satispay
2035,3,5,2026-02-07,11:15:00,No-show,0.0,
2036,173,1,2026-02-07,16:30:00,Completato,18.0,Carta
2037,224,1,2026-02-07,16:30:00,Completato,18.0,Contanti
2038,218,8,2026-02-07,16:45:00,Completato,22.0,Contanti
2039,59,3,2026-02-07,17:00:00,Completato,12.0,Contanti
2040,66,1,2026-02-07,17:00:00,Completato,18.0,Contanti
2041,27,1,2026-02-07,17:30:00,Completato,18.0,Contanti
2042,130,1,2026-02-07,17:30:00,Completato,18.0,Satispay
2043,113,3,2026-02-07,18:15:00,Completato,12.0,Satispay
2044,57,2,2026-02-10,10:00:00,Completato,26.0,Carta
2045,227,8,2026-02-10,10:00:00,Completato,22.0,Carta
2046,238,8,2026-02-10,16:00:00,Completato,22.0,Carta
2047,99,1,2026-02-10,17:00:00,Completato,18.0,Carta
2048,215,1,2026-02-10,17:30:00,Completato,18.0,Carta
2049,208,6,2026-02-11,11:15:00,Completato,10.0,Carta
2050,226,2,2026-02-11,11:15:00,Completato,26.0,Carta
2051,91,1,2026-02-11,15:00:00,Completato,18.0,Satispay
2052,230,2,2026-02-11,18:30:00,Completato,26.0,Contanti
2053,198,3,2026-02-11,19:45:00,Completato,12.0,Satispay
2054,229,6,2026-02-12,09:45:00,Completato,10.0,Satispay
2055,123,1,2026-02-12,11:15:00,Completato,18.0,Contanti
2056,188,7,2026-02-12,11:45:00,Completato,35.0,Contanti
2057,18,5,2026-02-12,12:45:00,Completato,12.0,Carta
2058,194,3,2026-02-12,17:00:00,Cancellato,0.0,
2059,189,2,2026-02-12,17:15:00,Completato,26.0,Contanti
2060,233,1,2026-02-12,17:15:00,Completato,14.4,Contanti
2061,168,4,2026-02-12,19:00:00,Completato,15.0,Contanti
2062,100,5,2026-02-13,12:00:00,Completato,12.0,Contanti
2063,15,4,2026-02-13,17:00:00,Completato,15.0,Contanti
2064,203,5,2026-02-13,17:30:00,Completato,12.0,Contanti
2065,13,2,2026-02-13,17:45:00,Completato,26.0,Satispay
2066,160,3,2026-02-13,17:45:00,Completato,9.6,Contanti
2067,102,5,2026-02-13,19:00:00,Completato,12.0,Carta
2068,116,3,2026-02-13,19:30:00,Cancellato,0.0,
2069,26,2,2026-02-14,10:15:00,Completato,20.8,Contanti
2070,161,3,2026-02-14,10:15:00,Completato,12.0,Carta
2071,145,1,2026-02-14,12:00:00,Completato,18.0,Contanti
2072,88,2,2026-02-14,16:30:00,Completato,26.0,Contanti
2073,4,1,2026-02-14,17:15:00,Completato,18.0,Contanti
2074,235,1,2026-02-14,18:00:00,Completato,18.0,Satispay
2075,244,1,2026-02-14,18:30:00,Completato,18.0,Contanti
2076,32,5,2026-02-17,11:45:00,Completato,12.0,Satispay
2077,136,4,2026-02-17,15:00:00,Completato,15.0,Contanti
2078,174,1,2026-02-17,15:15:00,Completato,18.0,Carta
2079,231,4,2026-02-18,10:00:00,Completato,15.0,Carta
2080,153,7,2026-02-18,10:30:00,Completato,35.0,Carta
2081,103,1,2026-02-18,11:30:00,Completato,16.2,Carta
2082,74,2,2026-02-18,17:00:00,Completato,26.0,Satispay
2083,204,3,2026-02-18,17:45:00,Completato,12.0,Carta
2084,30,2,2026-02-18,19:00:00,Completato,26.0,Satispay
2085,243,6,2026-02-18,19:00:00,Completato,10.0,Contanti
2086,40,1,2026-02-19,09:00:00,Completato,18.0,Contanti
2087,115,1,2026-02-19,09:00:00,Completato,18.0,Contanti
2088,249,2,2026-02-19,18:00:00,Completato,26.0,Carta
2089,246,5,2026-02-19,18:45:00,Cancellato,0.0,
2090,107,7,2026-02-20,09:45:00,Completato,35.0,Carta
2091,135,1,2026-02-20,10:30:00,Completato,18.0,Contanti
2092,94,2,2026-02-20,12:30:00,Completato,26.0,Contanti
2093,3,5,2026-02-20,17:45:00,Completato,12.0,Carta
2094,119,3,2026-02-20,18:00:00,No-show,0.0,
2095,220,1,2026-02-20,18:30:00,Cancellato,0.0,
2096,201,8,2026-02-20,19:15:00,Completato,17.6,Contanti
2097,225,5,2026-02-20,19:15:00,Completato,12.0,Contanti
2098,149,1,2026-02-21,10:15:00,Completato,18.0,Carta
2099,245,1,2026-02-21,11:00:00,Completato,18.0,Contanti
2100,5,6,2026-02-21,12:45:00,Completato,10.0,Contanti
2101,84,2,2026-02-21,15:00:00,Completato,26.0,Carta
2102,164,2,2026-02-21,15:45:00,Completato,26.0,Contanti
2103,195,1,2026-02-21,16:30:00,Completato,14.4,Contanti
2104,11,2,2026-02-21,16:45:00,Completato,26.0,Satispay
2105,79,2,2026-02-21,18:45:00,Completato,26.0,Contanti
2106,223,1,2026-02-21,18:45:00,Completato,18.0,Contanti
2107,58,3,2026-02-21,19:00:00,Completato,9.6,Satispay
2108,36,1,2026-02-24,12:00:00,Completato,18.0,Contanti
2109,248,4,2026-02-24,12:15:00,Completato,15.0,Satispay
2110,65,3,2026-02-24,15:30:00,Completato,12.0,Carta
2111,7,8,2026-02-24,17:45:00,Cancellato,0.0,
2112,191,1,2026-02-24,19:45:00,Completato,18.0,Carta
2113,176,1,2026-02-25,10:00:00,Completato,18.0,Satispay
2114,137,2,2026-02-25,11:45:00,Completato,23.4,Contanti
2115,227,6,2026-02-25,12:15:00,Completato,10.0,Carta
2116,177,2,2026-02-26,17:15:00,Completato,26.0,Contanti
2117,147,1,2026-02-26,18:30:00,Completato,18.0,Contanti
2118,45,2,2026-02-26,19:15:00,Completato,26.0,Carta
2119,72,1,2026-02-27,09:15:00,Completato,18.0,Contanti
2120,213,2,2026-02-27,11:15:00,Completato,26.0,Contanti
2121,22,2,2026-02-27,11:45:00,Completato,26.0,Carta
2122,184,1,2026-02-27,12:45:00,Completato,18.0,Satispay
2123,200,1,2026-02-27,17:30:00,Completato,18.0,Carta
2124,143,3,2026-02-27,18:45:00,Completato,12.0,Satispay
2125,215,1,2026-02-28,09:45:00,Completato,18.0,Satispay
2126,192,2,2026-02-28,10:45:00,Completato,26.0,Carta
2127,171,6,2026-02-28,11:30:00,Completato,8.0,Contanti
2128,62,6,2026-02-28,11:45:00,Completato,8.0,Carta
2129,251,2,2026-02-28,11:45:00,Completato,26.0,Contanti
2130,203,5,2026-02-28,12:30:00,Completato,12.0,Carta
2131,144,1,2026-02-28,16:00:00,Completato,18.0,Contanti
2132,96,1,2026-02-28,16:30:00,Completato,18.0,Carta
2133,100,7,2026-02-28,16:45:00,Completato,35.0,Contanti
2134,229,6,2026-02-28,16:45:00,Completato,10.0,Contanti
2135,142,6,2026-02-28,18:00:00,Completato,10.0,Satispay
2136,88,2,2026-02-28,18:15:00,Completato,26.0,Contanti
2137,217,2,2026-03-03,12:30:00,Completato,26.0,Contanti
2138,18,5,2026-03-03,16:45:00,Completato,12.0,Carta
2139,50,1,2026-03-04,10:00:00,Completato,18.0,Satispay
2140,108,1,2026-03-04,17:15:00,Completato,18.0,Satispay
2141,27,1,2026-03-04,18:45:00,Completato,16.2,Satispay
2142,194,1,2026-03-05,09:15:00,Cancellato,0.0,
2143,76,1,2026-03-05,09:45:00,Completato,18.0,Contanti
2144,228,1,2026-03-05,09:45:00,Completato,18.0,Contanti
2145,86,2,2026-03-05,10:00:00,Completato,26.0,Carta
2146,130,1,2026-03-05,10:15:00,Completato,18.0,Carta
2147,68,2,2026-03-05,16:30:00,Completato,26.0,Carta
2148,232,1,2026-03-05,16:45:00,Completato,14.4,Carta
2149,196,2,2026-03-05,17:00:00,Completato,26.0,Contanti
2150,82,1,2026-03-06,09:30:00,Completato,18.0,Satispay
2151,4,1,2026-03-06,10:15:00,Completato,18.0,Carta
2152,182,2,2026-03-06,15:30:00,Completato,26.0,Contanti
2153,204,3,2026-03-06,16:00:00,Completato,12.0,Carta
2154,257,2,2026-03-06,16:45:00,Completato,26.0,Contanti
2155,242,8,2026-03-06,17:00:00,Completato,22.0,Carta
2156,241,2,2026-03-06,17:15:00,Completato,20.8,Carta
2157,136,1,2026-03-06,18:15:00,Completato,18.0,Carta
2158,185,2,2026-03-06,18:15:00,Completato,26.0,Carta
2159,154,2,2026-03-06,19:30:00,No-show,0.0,
2160,180,1,2026-03-06,19:45:00,Completato,18.0,Carta
2161,40,1,2026-03-07,10:15:00,Completato,18.0,Contanti
2162,20,1,2026-03-07,11:30:00,Cancellato,0.0,
2163,73,2,2026-03-07,11:30:00,Completato,26.0,Contanti
2164,240,2,2026-03-07,12:30:00,Completato,26.0,Contanti
2165,13,2,2026-03-07,12:45:00,Completato,20.8,Contanti
2166,259,3,2026-03-07,15:30:00,Completato,12.0,Satispay
2167,26,2,2026-03-07,16:30:00,Completato,26.0,Carta
2168,221,4,2026-03-07,17:00:00,Completato,15.0,Contanti
2169,34,8,2026-03-07,18:00:00,Completato,19.8,Satispay
2170,78,1,2026-03-07,18:45:00,Completato,18.0,Contanti
2171,234,2,2026-03-07,19:00:00,Completato,26.0,Carta
2172,163,1,2026-03-07,19:30:00,Completato,18.0,Contanti
2173,263,2,2026-03-10,09:30:00,No-show,0.0,
2174,42,6,2026-03-10,10:00:00,Completato,10.0,Contanti
2175,57,1,2026-03-10,10:30:00,Completato,18.0,Carta
2176,210,5,2026-03-10,10:30:00,Completato,12.0,Carta
2177,189,8,2026-03-10,18:30:00,Completato,22.0,Satispay
2178,138,1,2026-03-11,11:15:00,Completato,18.0,Contanti
2179,260,1,2026-03-11,12:15:00,Completato,14.4,Contanti
2180,168,1,2026-03-11,12:45:00,Completato,18.0,Contanti
2181,226,6,2026-03-11,17:00:00,Completato,10.0,Satispay
2182,69,1,2026-03-11,17:15:00,Completato,18.0,Contanti
